Species,Trap,Latitude,Longitude,WnvPresent,AvgSpeed,Cool,Day_of_year,Depart,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,StnPressure,Tavg,Tmax,Tmin,Pred
4894,CULEX PIPIENS,T002,41.95469,-87.800991,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4895,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4896,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4897,CULEX RESTUANS,T048,41.867108,-87.654224,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4898,CULEX RESTUANS,T048,41.867108,-87.654224,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4899,CULEX PIPIENS,T048,41.867108,-87.654224,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4900,CULEX SALINARIUS,T048,41.867108,-87.654224,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4901,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4902,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4903,CULEX RESTUANS,T054,41.921965,-87.632085,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4904,CULEX RESTUANS,T054,41.921965,-87.632085,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4905,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.687769,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4906,CULEX RESTUANS,T148,42.01743,-87.687769,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4907,CULEX PIPIENS,T148,42.01743,-87.687769,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4908,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4909,CULEX RESTUANS,T011,41.944869,-87.832763,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4910,CULEX PIPIENS,T011,41.944869,-87.832763,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4911,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.811506,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4912,CULEX RESTUANS,T016,42.011601,-87.811506,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4913,CULEX PIPIENS,T016,42.011601,-87.811506,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4914,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4915,CULEX RESTUANS,T028,41.986921,-87.689778,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4916,CULEX PIPIENS,T028,41.986921,-87.689778,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4917,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,1,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4918,CULEX RESTUANS,T031,41.801498,-87.763416,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4919,CULEX PIPIENS,T031,41.801498,-87.763416,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4920,CULEX TERRITANS,T031,41.801498,-87.763416,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4921,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4922,CULEX RESTUANS,T033,41.906638,-87.701431,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4923,CULEX RESTUANS,T145,41.878114,-87.629798,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4924,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4925,CULEX RESTUANS,T147,41.932094,-87.700117,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4926,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4927,CULEX RESTUANS,T151,41.916265,-87.800515,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4928,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4929,CULEX RESTUANS,T218,41.948167,-87.730698,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4930,CULEX PIPIENS,T218,41.948167,-87.730698,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4931,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4932,CULEX RESTUANS,T220,41.963976,-87.69181,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4933,CULEX PIPIENS,T220,41.963976,-87.69181,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4934,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4935,CULEX RESTUANS,T003,41.964242,-87.757639,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4936,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4937,CULEX RESTUANS,T008,42.008314,-87.777921,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4938,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4939,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4940,CULEX RESTUANS,T047,41.868142,-87.696269,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4941,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4942,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4943,CULEX PIPIENS,T144,41.94016,-87.794896,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4944,CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4945,CULEX RESTUANS,T017,41.960616,-87.777189,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4946,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4947,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4948,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4949,CULEX RESTUANS,T066,41.77166,-87.703047,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4950,CULEX PIPIENS,T066,41.77166,-87.703047,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4951,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4952,CULEX RESTUANS,T073,41.773215,-87.60088,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4953,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4954,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4955,CULEX RESTUANS,T080,41.754676,-87.612922,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4956,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4957,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4958,CULEX RESTUANS,T114,41.798697,-87.736812,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4959,CULEX PIPIENS,T114,41.798697,-87.736812,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4960,CULEX PIPIENS,T155,41.776156,-87.778927,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4961,CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4962,CULEX RESTUANS,T009,41.992478,-87.862995,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4963,CULEX PIPIENS/RESTUANS,T222,41.925198,-87.746381,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4964,CULEX RESTUANS,T222,41.925198,-87.746381,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4965,CULEX PIPIENS,T222,41.925198,-87.746381,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4966,CULEX PIPIENS/RESTUANS,T223,41.973845,-87.805059,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4967,CULEX PIPIENS/RESTUANS,T223,41.973845,-87.805059,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4968,CULEX RESTUANS,T223,41.973845,-87.805059,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4969,CULEX PIPIENS,T223,41.973845,-87.805059,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4970,CULEX TERRITANS,T223,41.973845,-87.805059,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4971,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4972,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4973,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4974,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4975,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4976,CULEX RESTUANS,T225,41.743402,-87.731435,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4977,CULEX PIPIENS,T225,41.743402,-87.731435,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4978,CULEX RESTUANS,T224,41.947227,-87.671457,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4979,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4980,CULEX RESTUANS,T226,41.793818,-87.654234,0,9.8,7.0,205,-2.0,0.0,0.14,23,8.9,29.83,29.08,72.0,83,61,0.0
4981,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4982,CULEX RESTUANS,T094,41.720848,-87.666014,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4983,CULEX PIPIENS,T094,41.720848,-87.666014,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4984,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4985,CULEX RESTUANS,T159,41.732984,-87.649642,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4986,CULEX PIPIENS,T159,41.732984,-87.649642,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4987,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4988,CULEX RESTUANS,T089,41.723195,-87.64997,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4989,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4990,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4991,CULEX RESTUANS,T090,41.868077,-87.666901,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4992,CULEX PIPIENS,T090,41.868077,-87.666901,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4993,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4994,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4995,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4996,CULEX RESTUANS,T135,41.662014,-87.724608,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4997,CULEX PIPIENS,T135,41.662014,-87.724608,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4998,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
4999,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5000,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5001,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5002,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5003,CULEX RESTUANS,T158,41.682587,-87.707973,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5004,CULEX PIPIENS,T158,41.682587,-87.707973,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5005,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.688267,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5006,CULEX RESTUANS,T160,41.903002,-87.688267,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5007,CULEX PIPIENS,T160,41.903002,-87.688267,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5008,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,1,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5009,CULEX RESTUANS,T095,41.704336,-87.703736,1,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5010,CULEX PIPIENS,T095,41.704336,-87.703736,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5011,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5012,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5013,CULEX RESTUANS,T115,41.673408,-87.599862,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5014,CULEX PIPIENS,T115,41.673408,-87.599862,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5015,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5016,CULEX RESTUANS,T200,41.678618,-87.559308,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5017,CULEX TERRITANS,T200,41.678618,-87.559308,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5018,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5019,CULEX RESTUANS,T209,41.740641,-87.546587,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5020,CULEX PIPIENS,T209,41.740641,-87.546587,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5021,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5022,CULEX RESTUANS,T212,41.680946,-87.535198,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5023,CULEX PIPIENS,T212,41.680946,-87.535198,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5024,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5025,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5026,CULEX RESTUANS,T102,41.750498,-87.605294,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5027,CULEX PIPIENS,T102,41.750498,-87.605294,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5028,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5029,CULEX RESTUANS,T221,41.659112,-87.538693,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5030,CULEX PIPIENS,T221,41.659112,-87.538693,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5031,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5032,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5033,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5034,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5035,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5036,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5037,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5038,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5039,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5040,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5041,CULEX RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5042,CULEX RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5043,CULEX RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5044,CULEX RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5045,CULEX RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5046,CULEX RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5047,CULEX RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5048,CULEX RESTUANS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5049,CULEX PIPIENS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5050,CULEX PIPIENS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5051,CULEX PIPIENS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5052,CULEX PIPIENS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5053,CULEX SALINARIUS,T900,41.974689,-87.890615,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5054,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5055,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5056,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5057,CULEX RESTUANS,T903,41.957799,-87.930995,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5058,CULEX RESTUANS,T903,41.957799,-87.930995,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5059,CULEX PIPIENS,T903,41.957799,-87.930995,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5060,CULEX PIPIENS,T903,41.957799,-87.930995,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5061,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5062,CULEX RESTUANS,T227,41.728495,-87.600963,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
5063,CULEX PIPIENS,T227,41.728495,-87.600963,0,10.1,9.0,208,0.0,0.0,0.02,23,9.3,29.86,29.13,74.0,84,64,0.0
